id;schoolId;schoolType;sex;scorePISAMath;scorePISARead;scorePISAScie;age;scoreKKS;scoreKNS;scoreTMR;scoreKKS_5cat;score5KNS_5cat;scoreTMR_5cat;parEdu;hisei;noPersHous;escs;wealth;income;hedres;cultpos;homepos;studrel;disclima;libuse;ictres;usesch;attcomp;rfsintrp;rfsfumat
3327;173;ZSZ;male;346,37;286,28;345,88;18,0;188;27;25;medium;very low;very low;12;54;4;0,361;1,393;25,0;-0,599;0,311;1,069;0,666;-1,211;1,889;1,325;0,826;0,861;0,749;0,613
3328;192;ZSZ;female;503,69;372,41;487,93;;;;;;;;11;43;6;-0,442;0,000;9,0;0,078;0,311;0,145;0,166;-0,287;0,970;1,325;1,158;-1,417;0,151;0,511
3329;192;ZSZ;male;436,40;334,46;421,02;17,0;173;44;35;medium;low;very low;11;43;5;-0,642;0,251;10,8;0,078;-1,739;-0,363;;-2,809;-1,847;1,325;0,116;-2,440;-0,719;-1,690
3330;192;ZSZ;male;412,40;370,56;362,94;17,2;189;52;51;medium;high;medium;11;45;3;-1,153;-1,658;2,7;-1,278;-0,560;-1,793;-1,948;0,351;0,081;-2,530;0,563;-2,440;-0,292;0,235
3331;192;ZSZ;male;398,28;320,05;391,31;18,2;169;54;44;medium;high;low;8;;2;-2,047;-0,250;7,5;0,078;-0,560;-0,363;-2,899;-0,547;-1,847;-0,782;1,853;0,861;0,151;0,235
3332;192;ZSZ;male;454,91;338,05;390,74;17,7;155;34;50;low;very low;medium;12;24;;-1,005;-0,250;7,5;0,078;-0,560;-0,363;-0,625;-0,994;-1,847;-0,782;-1,644;0,861;-0,501;1,142
3333;192;ZSZ;male;455,54;333,28;493,30;18,2;94;35;42;very low;very low;low;11;33;5;-1,473;-1,470;3,1;-1,887;-0,560;-1,793;-2,899;-1,211;-1,847;-1,531;0,785;0,861;-0,501;0,399
3334;192;ZSZ;male;400,32;313,12;420,26;18,2;165;46;29;low;medium;very low;11;38;4;-1,490;-1,116;4,0;-2,960;-1,739;-2,173;0,166;0,026;0,602;-0,782;0,785;-0,108;-0,307;-0,051
3335;192;ZSZ;male;430,60;362,50;448,05;17,8;167;42;38;medium;low;low;11;29;4;-1,327;-1,116;4,0;-0,599;-0,560;-1,152;-0,308;0,351;0,602;-2,530;0,288;-0,108;-0,501;1,142
3336;181;ZSZ;male;473,42;359,23;479,11;17,5;177;52;47;medium;high;medium;11;33;5;-0,603;0,504;13,0;0,078;0,311;0,410;-1,702;-0,994;-1,847;1,325;-1,644;0,861;-2,546;-1,690
3337;181;ZSZ;male;381,50;329,06;388,24;17,3;220;54;48;very high;high;medium;11;33;6;-1,040;-0,494;6,3;0,078;-1,739;-0,697;-0,625;-1,432;1,049;-1,531;-1,644;0,861;0,749;1,142
3338;181;ZSZ;male;371,15;390,41;362,55;18,2;183;44;54;medium;low;high;11;34;6;-1,134;-0,722;5,3;0,078;-1,739;-1,003;-0,625;0,026;-0,864;0,318;-1,644;0,861;0,151;0,235
3339;181;ZSZ;male;320,17;336,56;353,74;17,5;132;22;17;very low;very low;very low;12;43;4;-0,691;-0,928;4,6;1,049;-0,560;-0,852;-0,308;-0,287;-0,049;-0,782;-0,378;0,463;-1,257;0,235
3340;181;ZSZ;male;426,36;422,68;437,70;17,5;170;42;28;medium;low;very low;11;34;5;-1,075;-1,116;4,0;-0,599;1,314;-0,852;-1,702;0,026;0,675;-2,530;-0,792;-1,417;0,151;1,121
3341;181;ZSZ;male;387,46;406,13;445,75;17,9;156;40;50;low;low;medium;11;29;8;-1,208;-0,494;6,3;-0,599;-1,739;-0,852;-1,089;0,351;-0,864;-0,782;-1,644;-0,108;-0,501;-1,690
3342;181;ZSZ;male;376,01;385,69;374,63;;;;;;;;11;29;8;-1,083;-0,928;4,6;1,049;0,311;-0,535;-0,308;0,026;0,894;-0,782;-1,644;0,861;0,416;-0,816
3343;181;ZSZ;male;382,44;352,06;391,12;17,7;160;;49;low;;medium;11;23;4;-1,368;-0,928;4,6;-0,599;0,311;-0,852;0,166;-0,287;0,285;-0,782;0,980;-1,417;-2,546;-1,690
3344;181;ZSZ;male;380,56;401,37;456,49;;;;;;;;11;45;14;-0,959;-1,293;3,5;-0,599;-0,560;-1,302;-0,308;0,026;0,451;-2,530;-1,644;-1,417;0,416;1,621
3345;181;ZSZ;male;362,52;340,13;390,16;17,6;189;46;38;medium;medium;low;11;30;7;-0,989;0,000;9,0;0,078;-0,560;-0,363;-1,290;-0,776;-1,847;0,318;-1,644;-2,440;-1,957;1,142
3346;181;ZSZ;male;364,25;370,79;416,81;18,9;146;37;44;low;low;low;11;30;8;-0,683;0,251;10,8;0,078;1,314;0,410;-1,948;-1,211;0,602;0,318;-1,644;0,861;0,416;0,801
3347;181;ZSZ;male;272,49;281,78;310,99;17,5;151;30;44;low;very low;low;11;;4;-2,158;-1,470;3,1;-1,278;-1,739;-1,977;;;;0,318;;-0,751;-0,719;-1,690
3348;181;ZSZ;male;273,74;272,91;296,42;17,6;163;48;19;low;medium;very low;11;23;4;-1,307;-0,722;5,3;1,049;-1,739;-0,697;0,666;0,351;0,371;0,318;-0,097;-2,440;0,749;1,142
3349;181;ZSZ;male;379,93;415,58;448,05;;;;;;;;11;;3;-1,185;0,251;10,8;1,049;-1,739;-0,183;-1,290;-0,287;-0,049;0,318;-1,644;-0,751;-0,962;-0,378
3350;181;ZSZ;male;362,05;342,57;358,15;17,7;171;60;44;medium;very high;low;11;30;10;-1,874;-2,437;1,5;-1,278;-1,739;-2,607;-0,873;0,351;0,285;-2,530;-0,792;-0,751;0,151;0,511
3351;181;ZSZ;male;379,78;390,89;401,28;17,1;203;57;43;high;high;low;11;34;6;-0,577;0,504;13,0;0,078;0,311;0,410;-2,899;-0,994;-0,864;-0,782;-1,644;-1,417;-0,078;0,511
3352;181;ZSZ;male;359,54;341,85;407,80;17,6;177;40;46;medium;low;medium;11;45;9;-0,720;-0,494;6,3;0,078;-0,560;-0,697;-1,290;0,026;-1,847;-0,782;0,785;-2,227;-0,501;0,511
3353;181;ZSZ;male;415,70;318,25;375,40;17,5;183;46;44;medium;medium;low;16;39;3;-0,029;0,000;9,0;0,078;-1,739;-0,363;-1,489;-0,776;-1,847;-0,782;-1,644;0,861;-0,292;-0,816
3354;163;ZSZ;female;375,38;327,26;338,40;17,1;165;36;41;low;very low;low;12;40;7;-0,710;-0,928;4,6;-0,599;1,314;-0,697;-0,308;-1,918;3,991;-1,531;1,630;0,861;-0,292;2,680
3355;163;ZSZ;female;357,03;290,66;352,01;17,5;204;61;39;high;very high;low;11;43;4;-0,774;-0,722;5,3;0,078;-0,560;-0,697;0,166;0,026;-1,847;-0,782;-1,644;0,861;;
3356;163;ZSZ;female;356,72;311,79;345,30;19,4;208;61;29;high;very high;very low;11;69;4;0,617;0,504;13,0;1,049;1,314;1,069;-1,290;-2,809;-1,847;1,325;-1,644;0,861;0,492;2,680
3357;163;ZSZ;female;306,84;335,88;357,76;18,7;179;54;27;medium;high;very low;11;28;6;-1,174;-0,722;5,3;0,078;-0,560;-0,697;-0,308;-0,994;0,970;-0,782;-1,644;-0,751;;
3358;163;ZSZ;female;330,21;358,65;287,98;17,3;162;51;40;low;medium;low;;;3;;-0,426;6,6;-0,599;-0,560;-0,700;-0,308;0,026;-0,864;-1,531;-1,644;-1,417;;
3359;163;ZSZ;male;334,13;392,88;301,40;18,0;211;56;38;high;high;low;11;16;3;-1,494;-1,293;3,5;1,049;1,314;-0,697;1,038;0,351;0,970;-0,782;-0,378;0,861;-0,501;1,621
3360;163;ZSZ;male;418,68;377,14;432,72;19,2;190;56;48;high;high;medium;;53;3;0,143;-0,250;7,5;0,078;-0,560;-0,363;-1,089;-0,994;-0,456;0,318;-0,378;-0,108;0,416;0,801
3361;168;ZSZ;female;337,58;445,88;362,94;;;;;;;;11;30;;-1,404;-1,619;2,7;-0,599;0,311;-1,416;-0,308;0,026;0,371;-0,782;-0,378;-0,751;-0,719;0,801
3362;168;ZSZ;female;416,79;498,33;475,85;;;;;;;;12;88;;1,363;1,054;19,5;1,049;1,314;1,312;-0,625;0,351;0,528;1,325;-1,644;0,861;0,151;-1,690
3363;168;ZSZ;female;314,52;429,37;419,30;18,9;216;61;33;very high;very high;very low;11;;4;-1,029;-0,722;5,3;-0,599;-0,560;-0,852;-1,489;-0,994;-0,864;-1,531;-1,644;-2,440;0,416;-1,690
3364;168;ZSZ;female;302,76;326,81;323,83;18,3;164;50;32;low;medium;very low;12;31;;-0,434;0,504;13,0;1,049;-0,560;0,611;-0,625;-1,211;0,081;1,325;1,163;0,861;0,416;0,511
3365;168;ZSZ;female;399,70;505,73;390,74;17,4;177;47;46;medium;medium;medium;11;43;4;-0,710;-0,250;7,5;0,078;-1,739;-0,535;-0,308;-1,432;-0,864;-0,782;-1,644;0,861;2,215;0,511
3366;168;ZSZ;female;315,62;383,15;327,09;17,7;179;51;41;medium;medium;low;;49;3;-0,236;-0,125;8,2;1,049;-0,560;-0,132;-0,308;-0,547;-0,456;0,318;-1,644;0,861;-0,693;-0,051
3367;168;ZSZ;female;330,84;419,12;299,48;17,0;158;46;39;low;medium;low;11;43;;-0,710;-0,494;6,3;1,049;-0,560;-0,535;-0,308;-0,776;0,970;0,318;-0,792;-0,108;2,215;0,801
3368;171;ZSZ;male;213,04;231,66;277,82;18,9;169;41;31;medium;low;very low;16;;3;0,482;0,000;9,0;-1,278;-1,739;-0,363;-1,089;-0,776;0,794;-0,782;1,072;-0,751;-0,078;0,235
3369;171;ZSZ;male;522,67;456,62;555,79;20,2;195;52;46;high;high;medium;11;16;8;-1,430;-0,722;5,3;-0,599;0,311;-0,535;-0,308;-2,238;0,820;-2,530;-0,097;0,861;2,215;-0,051
3370;171;ZSZ;male;345,43;346,00;353,93;17,1;193;44;25;high;low;very low;16;;3;0,361;-0,494;6,3;1,049;0,311;0,007;-0,308;-0,776;1,321;0,318;1,737;-2,440;;
3371;171;ZSZ;male;384,80;317,24;344,92;17,0;168;42;33;medium;low;very low;12;36;4;-0,685;-0,494;6,3;0,078;1,314;-0,363;-1,290;-0,547;0,481;-0,782;1,517;0,861;-0,078;1,621
3372;171;ZSZ;male;417,73;412,79;443,45;18,0;154;37;42;low;low;low;11;43;7;-1,138;-1,658;2,7;-1,278;0,311;-1,620;-0,873;-0,776;0,602;-2,530;-0,378;-0,108;-2,546;0,801
3373;171;ZSZ;male;448,32;419,28;509,97;18,4;169;57;54;medium;high;high;12;43;4;-0,352;-0,250;7,5;1,049;0,311;0,007;-1,089;-1,211;0,285;0,318;1,072;0,861;-1,674;0,801
3374;171;ZSZ;male;397,66;404,51;505,57;19,2;205;62;50;high;very high;medium;16;66;3;0,623;-1,470;3,1;1,049;1,314;-0,535;-2,899;-2,809;1,321;-0,782;1,530;0,861;0,151;0,801
3375;171;ZSZ;male;337,58;267,02;296,61;18,0;176;47;24;medium;medium;very low;11;;4;-0,159;0,000;9,0;0,078;-0,560;-0,363;0,166;1,733;0,894;0,318;0,603;-0,888;-0,152;0,801
3376;171;ZSZ;male;448,48;354,52;404,15;18,7;208;59;36;high;very high;very low;11;33;5;-0,343;0,767;15,8;1,049;1,314;1,069;2,447;1,838;-0,864;1,325;1,163;-1,253;-0,962;-0,378
3377;171;ZSZ;male;390,13;330,83;347,41;17,0;208;55;;high;high;;16;40;4;-1,607;;;-3,853;-1,739;-4,427;-1,089;0,642;3,991;-2,530;4,098;-0,751;-0,501;1,621
3378;162;ZSZ;female;426,83;391,16;417,77;17,8;163;39;52;low;low;medium;11;56;4;-0,149;0,504;13,0;-0,599;-0,560;0,007;-0,873;0,351;-0,456;-0,782;-1,644;-0,108;;
3379;162;ZSZ;female;429,66;472,89;453,04;17,0;166;46;45;low;medium;medium;11;23;4;-1,307;-0,250;7,5;-0,599;-1,739;-0,697;-0,308;0,927;-0,049;-0,782;-0,792;-1,417;-0,292;-1,690
3380;162;ZSZ;female;481,89;461,29;464,16;18,7;166;39;52;low;low;medium;11;43;6;-0,496;0,251;10,8;1,049;-1,739;0,007;-1,702;-1,211;-0,864;1,325;0,116;0,861;0,151;-0,816
3381;162;ZSZ;female;460,87;447,59;426,01;18,2;147;38;46;low;low;medium;11;23;5;-1,029;0,000;9,0;0,078;-0,560;0,007;-0,873;-0,776;0,371;0,318;-0,378;-0,751;-2,546;-0,816
3382;162;ZSZ;female;395,46;399,91;367,92;19,3;166;42;46;low;low;medium;8;23;14;-1,739;-0,250;7,5;-0,599;-1,739;-0,697;-0,625;-0,776;0,451;-0,782;0,116;0,861;;
3383;162;ZSZ;female;421,03;429,61;454,38;;;;;;;;11;40;5;-0,651;-0,250;7,5;1,049;-0,560;-0,183;-0,873;-0,776;-0,456;0,318;-1,644;-2,440;1,230;2,680
3384;162;ZSZ;female;535,53;549,55;525,89;18,6;185;54;52;medium;high;medium;11;53;4;-0,568;-0,494;6,3;-0,599;-1,739;-0,852;-1,089;0,026;-0,217;-0,782;-1,644;-0,751;2,215;-0,816
3385;162;ZSZ;female;349,97;367,13;327,86;17,1;161;46;39;low;medium;low;11;42;4;-0,736;0,504;13,0;-1,278;-1,739;-0,535;-1,948;-0,776;0,675;0,318;-1,644;0,861;2,215;1,142
3386;162;ZSZ;female;401,89;399,04;381,53;18,0;160;52;45;low;high;medium;11;49;4;-0,734;-0,928;4,6;1,049;-1,739;-1,003;-1,089;-0,994;1,223;0,318;-1,644;0,861;0,416;0,801
3387;162;ZSZ;female;397,34;455,87;349,52;18,3;168;44;37;medium;low;very low;11;45;9;-0,125;0,577;13,7;1,049;0,813;0,812;0,166;-0,547;0,602;1,317;0,702;0,861;-0,429;0,801
3388;162;ZSZ;male;548,55;495,03;536,43;18,2;180;47;44;medium;medium;low;11;30;5;-1,485;-1,470;3,1;-1,278;-0,560;-1,620;-0,625;-0,547;-0,049;-2,530;-0,097;0,861;0,749;1,142
3389;162;ZSZ;male;479,38;452,95;477,77;17,0;186;54;46;medium;high;medium;11;45;6;-0,900;-1,116;4,0;1,049;-1,739;-1,152;-0,873;-1,918;0,189;-0,782;-1,644;-0,108;1,230;1,621
3390;162;ZSZ;male;435,46;434,78;378,66;18,6;149;44;45;low;low;medium;11;23;4;-1,607;-1,658;2,7;1,049;-1,739;-1,457;-0,625;0,351;0,894;-0,782;-1,644;-2,440;0,416;1,142
3391;162;ZSZ;male;452,09;402,18;404,73;17,5;175;48;52;medium;medium;medium;11;23;7;-1,368;-0,722;5,3;-1,278;0,311;-0,852;-0,873;-0,547;-0,217;-2,530;-0,097;-1,417;2,215;0,511
3392;162;ZSZ;male;509,81;435,91;460,52;17,2;196;42;51;high;low;medium;11;23;3;-1,175;-0,494;6,3;-0,599;1,314;-0,363;-0,625;1,262;1,049;-2,530;0,288;-0,108;-0,292;-1,690
3393;162;ZSZ;male;476,24;410,69;438,09;17,8;193;55;46;high;high;medium;11;43;5;-0,774;-0,250;7,5;-0,599;-1,739;-0,697;-1,702;-0,994;;0,318;-1,644;0,861;-2,546;0,235
3394;162;ZSZ;male;358,29;366,08;346,83;17,5;202;48;37;high;medium;very low;12;54;4;0,101;-0,250;7,5;1,049;1,314;0,410;-1,489;0,026;-1,847;1,325;-0,378;0,861;-0,719;0,511
3395;162;ZSZ;male;545,10;447,25;553,30;17,6;179;49;48;medium;medium;medium;11;38;6;-0,470;0,767;15,8;-0,599;0,311;0,410;-0,873;0,927;0,285;0,318;0,288;0,861;-0,719;-1,690
3396;189;ZSZ;female;389,97;364,22;364,47;17,0;214;64;14;very high;very high;very low;12;23;6;-1,343;-1,293;3,5;1,049;-1,739;-1,152;2,447;-0,776;3,991;0,318;1,982;-0,108;0,749;-0,051
3397;189;ZSZ;female;350,44;437,35;411,25;19,3;199;58;32;high;high;very low;11;37;8;-1,113;-0,722;5,3;-1,278;-0,560;-1,152;-0,308;-0,776;0,894;-2,530;0,434;-0,751;-0,719;-0,051
3398;189;ZSZ;female;302,60;320,71;243,70;17,2;221;43;26;very high;low;very low;11;49;5;-0,734;-0,722;5,3;0,078;-1,739;-1,003;-0,308;-2,809;0,285;-0,782;-0,792;0,861;0,151;2,680
3399;189;ZSZ;female;346,05;328,71;327,28;18,1;192;42;26;high;low;very low;11;45;5;-0,959;-1,293;3,5;0,078;-1,739;-1,302;-0,625;-0,547;1,133;0,318;0,563;0,861;-0,152;-1,690
3400;189;ZSZ;female;417,89;453,67;443,26;17,6;192;52;43;high;high;low;11;32;4;-0,711;-0,250;7,5;1,049;1,314;0,206;0,166;0,026;0,371;0,318;-0,378;-0,108;;
3401;189;ZSZ;female;441,89;410,61;435,79;19,2;210;60;44;high;very high;low;11;23;4;-1,740;-2,126;1,9;-0,599;0,311;-1,793;-0,873;-1,211;2,124;-2,530;1,343;0,861;1,230;1,621
3402;189;ZSZ;female;356,40;382,46;329,58;19,3;188;37;35;medium;low;very low;11;34;8;-1,014;-1,116;4,0;1,049;0,311;-0,697;0,166;0,351;0,528;0,318;1,072;0,861;-0,962;-0,635
3403;189;ZSZ;female;318,45;336,00;313,29;18,8;184;45;15;medium;medium;very low;11;23;5;-1,813;-1,658;2,7;-1,887;-0,560;-1,977;0,166;-0,287;1,321;-2,530;-0,004;-2,440;-0,078;0,801
3404;189;ZSZ;female;397,66;442,56;352,59;18,3;186;47;48;medium;medium;medium;11;23;8;-1,740;-1,872;2,3;-0,599;-0,560;-1,793;0,666;0,927;1,049;-1,531;0,885;-2,440;0,989;0,118
3405;189;ZSZ;female;425,42;457,17;439,04;17,3;213;52;42;high;high;low;11;45;7;-0,589;-0,722;5,3;0,078;1,314;-0,363;-0,308;-1,432;0,675;0,318;1,343;-0,108;2,215;0,801
3406;189;ZSZ;female;442,52;443,70;466,07;17,0;190;53;50;high;high;medium;11;23;4;-1,740;-1,872;2,3;-0,599;-0,560;-1,793;-1,290;-1,211;0,894;-2,530;1,072;0,861;-0,719;-0,378
3407;189;ZSZ;female;325,50;323,84;231,62;17,0;185;35;38;medium;very low;low;11;23;5;-1,175;-0,494;6,3;0,078;0,311;-0,363;-0,308;0,351;0,528;-1,531;-0,097;-1,417;;
3408;189;ZSZ;male;578,04;491,65;550,23;;;;;;;;12;49;5;0,137;0,251;10,8;1,049;1,314;0,841;-1,290;-2,809;-1,847;2,211;-0,378;0,861;1,230;2,680
3409;189;ZSZ;male;425,11;333,30;325,36;17,0;206;61;37;high;very high;very low;11;29;6;-0,540;0,767;15,8;1,049;0,311;0,841;-0,308;1,262;0,189;1,325;1,072;-0,751;0,416;0,801
3410;189;ZSZ;male;352,64;325,14;299,68;17,3;211;43;33;high;low;very low;11;23;4;-1,890;-2,126;1,9;-1,278;0,311;-2,173;0,666;0,037;1,842;-2,530;;;;
3411;189;ZSZ;male;439,07;415,83;405,50;17,5;154;46;42;low;medium;low;11;33;4;-0,976;-0,722;5,3;1,049;-0,560;-0,535;0,166;0,026;0,081;0,318;0,885;-2,440;0,416;0,511
3412;189;ZSZ;male;432,48;373,38;335,33;17,0;215;64;43;very high;very high;low;12;30;7;-0,456;0,767;15,8;1,049;-0,560;0,622;2,447;0,026;0,894;1,325;4,098;-2,440;-0,078;0,235
3413;189;ZSZ;male;388,09;357,37;375,59;17,8;123;22;41;very low;very low;low;12;27;9;-1,118;-0,722;5,3;0,078;-1,739;-0,852;-2,276;-1,211;0,528;-1,531;0,434;0,861;0,416;1,621
3414;189;ZSZ;male;414,91;356,68;351,63;17,2;175;50;48;medium;medium;medium;11;30;6;-0,513;0,504;13,0;1,049;1,314;0,841;-1,089;0,351;0,820;1,325;1,163;-0,108;;
3415;189;ZSZ;male;423,07;433,33;420,83;17,6;170;51;45;medium;medium;medium;11;45;5;-0,283;0,504;13,0;1,049;-1,739;0,410;-1,089;-1,211;0,481;2,211;1,072;-0,108;;
3416;172;ZSZ;male;482,52;457,33;456,68;17,7;142;50;44;very low;medium;low;11;45;6;0,073;1,054;19,5;1,049;1,314;1,312;-0,308;-2,238;-1,847;1,325;-1,644;0,861;-0,962;-0,378
3417;172;ZSZ;male;417,58;373,20;460,71;;;;;;;;11;29;4;-1,268;-0,928;4,6;-1,278;-0,560;-1,003;-1,290;-0,776;-0,456;0,318;-1,644;0,861;-0,962;-0,051
3418;172;ZSZ;male;444,09;440,62;493,68;18,1;168;43;45;medium;low;medium;11;45;3;-0,841;-0,928;4,6;0,078;-1,739;-1,003;-0,308;-0,994;0,285;-1,531;0,563;0,861;-0,292;1,621
3419;172;ZSZ;male;401,11;413,44;424,86;;;;;;;;11;32;9;-1,500;-1,658;2,7;-0,599;-1,739;-1,793;0,166;1,262;-0,456;-2,530;-0,769;0,861;-0,719;-1,144
3420;172;ZSZ;male;461,81;443,13;454,19;18,5;174;50;49;medium;medium;medium;11;39;5;-1,181;-0,928;4,6;-1,887;-1,739;-1,457;-1,089;-0,287;0,820;-0,782;0,288;-0,751;0,151;-0,816
3421;172;ZSZ;male;469,34;444,45;430,99;17,4;135;51;44;very low;medium;low;11;53;4;-0,070;0,504;13,0;1,049;-0,560;0,410;-0,873;-0,287;-1,847;1,325;-1,644;0,861;0,416;2,680
3422;172;ZSZ;male;507,45;437,21;537,77;;;;;;;;11;23;5;-1,029;0,251;10,8;0,078;-0,560;0,007;-1,702;-1,211;-1,847;-0,782;-0,792;0,861;-0,292;-1,690
3423;172;ZSZ;male;393,89;418,47;471,83;18,6;169;45;38;medium;medium;low;11;34;9;-1,014;-0,722;5,3;1,049;-1,739;-0,697;-0,308;-1,211;0,081;-0,782;1,630;0,861;-0,501;1,621
3424;172;ZSZ;male;355,31;321,83;368,31;17,2;169;37;27;medium;low;very low;11;46;3;-0,630;0,000;9,0;-1,278;-0,560;-0,535;2,447;0,026;0,528;0,318;-0,792;-2,440;-0,501;0,235
3425;172;ZSZ;male;437,18;481,47;450,16;17,7;180;55;50;medium;high;medium;8;37;4;-1,949;-1,658;2,7;-1,278;-1,739;-2,173;-1,290;-0,994;0,081;-1,531;-0,097;0,861;0,416;-0,378
3426;194;ZSZ;female;436,24;445,12;480,07;18,3;170;54;46;medium;high;medium;11;67;4;0,473;0,767;15,8;1,049;0,311;0,841;0,166;0,927;0,371;2,211;0,434;0,861;0,151;-0,378
3427;194;ZSZ;female;428,24;503,46;500,77;17,1;110;15;43;very low;very low;low;11;32;4;-1,003;-0,722;5,3;-0,599;0,311;-0,535;-0,625;0,026;-0,456;-0,782;-1,644;-0,751;-0,292;-0,816
3428;194;ZSZ;female;341,03;372,55;417,38;17,6;174;;39;medium;;low;11;29;5;-0,944;-0,494;6,3;0,078;1,314;-0,183;-0,873;0,026;-1,847;0,318;-1,644;0,861;-0,719;0,511
3429;194;ZSZ;female;372,09;403,23;430,61;17,3;185;55;42;medium;high;low;11;43;4;-0,496;0,251;10,8;-0,599;0,311;0,007;-0,308;0,026;0,451;-0,782;0,116;-1,417;1,230;0,801
3430;194;ZSZ;female;402,21;407,61;470,48;18,1;210;45;34;high;medium;very low;11;39;4;-0,749;0,000;9,0;0,078;-1,739;-0,363;-1,089;-1,432;-1,847;-0,782;0,678;-2,440;0,151;0,235
3431;194;ZSZ;female;413,03;441,50;429,08;18,6;214;46;48;very high;medium;medium;11;43;3;-0,571;0,251;10,8;0,078;-0,560;-0,183;-0,308;0,351;-0,049;0,318;1,072;0,861;-1,451;0,492
3432;194;ZSZ;female;547,77;553,21;556,75;17,4;186;55;51;medium;high;medium;11;33;;0,130;2,770;68,5;1,049;1,314;2,267;1,038;-0,776;-1,847;2,211;0,116;0,861;0,749;-0,051
3433;194;ZSZ;female;411,30;388,71;443,45;17,3;188;42;42;medium;low;low;11;23;7;-1,175;-0,250;7,5;-0,599;1,314;-0,363;1,038;0,351;1,321;-2,530;0,678;-2,440;-0,501;-0,051
3434;194;ZSZ;female;427,77;433,98;481,22;;;;;;;;12;40;3;-0,507;-0,250;7,5;1,049;-0,560;-0,183;-0,873;-1,663;-1,847;0,318;-0,378;0,861;-0,429;0,871
3435;194;ZSZ;male;499,30;438,85;562,89;;;;;;;;11;40;4;-0,497;-0,250;7,5;1,049;0,311;0,206;0,166;1,838;-0,049;1,325;0,116;-2,440;-1,257;0,801
3436;194;ZSZ;male;428,09;440,29;525,12;17,8;177;44;50;medium;low;medium;11;55;3;-0,322;-0,250;7,5;0,078;0,311;-0,363;-0,873;0,927;0,189;0,318;0,885;0,861;0,151;1,142
3437;194;ZSZ;male;326,60;381,27;327,28;17,8;195;47;36;high;medium;very low;12;40;2;-0,507;-0,250;7,5;1,049;-0,560;-0,183;0,166;1,838;0,747;0,318;0,980;-1,417;-0,292;1,621
3438;194;ZSZ;male;439,85;411,33;459,17;17,2;141;37;41;very low;low;low;12;34;;-0,592;1,054;19,5;-1,278;-1,739;0,007;-1,702;-1,663;-1,847;1,325;-1,644;-1,417;-0,078;0,511
3439;199;ZSZ;female;306,53;395,44;328,62;17,9;208;50;39;high;medium;low;11;54;5;-0,277;-0,494;6,3;1,049;0,311;-0,183;-0,308;0,351;1,223;0,318;0,116;0,861;0,416;1,621
3440;199;ZSZ;female;344,48;424,07;421,79;17,0;187;47;38;medium;medium;low;11;23;6;-1,243;-0,928;4,6;1,049;0,311;-0,535;0,666;0,351;1,321;0,318;0,288;-0,108;-0,719;1,142
3441;199;ZSZ;male;460,24;448,96;492,72;17,0;146;45;54;low;medium;high;11;34;5;-0,882;0,767;15,8;-1,278;-1,739;-0,363;-1,489;-1,211;-0,049;-0,782;-0,378;0,861;-0,962;-0,378
3442;199;ZSZ;male;430,91;367,90;403,20;17,1;233;64;51;very high;very high;medium;11;16;5;-1,216;-0,250;7,5;1,049;-0,560;0,007;-0,308;0,026;0,081;0,318;0,116;0,861;-0,719;-0,051
3443;199;ZSZ;male;428,24;403,09;407,99;17,6;143;46;44;very low;medium;low;8;;4;-1,159;0,251;10,8;-0,599;0,311;0,007;-0,308;-0,287;-0,049;-0,782;0,116;0,861;0,151;1,621
3444;199;ZSZ;male;397,19;387,98;435,21;17,7;143;46;44;very low;medium;low;11;30;6;-0,600;0,767;15,8;1,049;-0,560;0,622;-1,089;-0,994;-0,217;0,318;-1,644;0,861;0,151;0,801
3445;199;ZSZ;male;373,35;370,58;412,01;17,7;190;49;38;high;medium;low;11;33;3;-1,508;-1,521;3,0;-1,278;-0,560;-1,881;-1,089;-0,776;-1,847;-2,530;-1,644;-1,417;-2,546;-1,690
3446;199;ZSZ;male;344,17;292,48;314,44;18,6;168;44;51;medium;low;medium;11;24;3;-2,034;-1,470;3,1;-2,960;-1,739;-2,607;-1,948;-0,697;0,189;-2,530;-1,644;0,861;-0,962;0,511
3447;199;ZSZ;male;379,46;432,24;449,01;17,1;144;28;39;low;very low;low;11;29;4;-1,015;0,000;9,0;-0,599;-1,739;-0,363;0,166;1,262;0,189;-1,531;-0,792;-0,751;0,151;2,680
3448;199;ZSZ;male;396,87;366,33;458,98;17,5;158;42;47;low;low;medium;8;23;12;-2,244;-1,470;3,1;-1,887;-1,739;-1,977;-1,089;-0,994;0,371;-2,530;;;1,230;-0,378
3449;199;ZSZ;male;390,76;382,77;501,16;17,8;186;49;42;medium;medium;low;;29;6;-1,291;-0,250;7,5;-0,018;-1,739;-0,657;-1,948;-0,776;-1,847;1,322;-0,792;-0,751;-2,546;-0,378
3450;199;ZSZ;male;384,95;382,50;403,77;17,1;168;40;42;medium;low;low;11;;3;-0,776;-1,293;3,5;-1,278;-0,560;-1,457;-1,089;0,026;-0,217;-0,782;-0,792;-0,751;-0,501;-0,051
3451;199;ZSZ;male;392,17;381,70;462,05;18,0;163;53;42;low;high;low;11;44;4;-0,808;-0,494;6,3;-0,599;-1,739;-0,852;-0,308;0,642;-0,456;-0,782;-1,644;0,861;-0,501;1,142
